2021-11-02 13:46:52,898	plot process error
2021-11-02 13:46:52,900	plot process error
2021-11-02 13:46:52,902	plot process error
2021-11-02 13:46:52,904	plot process error
2021-11-02 13:46:52,906	plot process error
2021-11-02 13:46:52,908	plot process error
2021-11-02 13:46:52,910	plot process error
2021-11-02 13:46:52,911	plot process error
2021-11-02 13:46:52,913	plot process error
2021-11-02 13:46:52,915	plot process error
2021-11-02 13:46:52,916	plot process error
2021-11-02 13:46:52,918	plot process error
2021-11-02 13:46:52,919	plot process error
2021-11-02 13:46:52,921	plot process error
2021-11-02 13:46:52,923	plot process error
2021-11-02 13:46:52,924	plot process error
2021-11-02 13:46:52,926	plot process error
2021-11-02 13:46:52,927	plot process error
2021-11-02 13:46:52,929	plot process error
2021-11-02 13:46:52,931	plot process error
2021-11-02 13:46:52,933	plot process error
2021-11-02 13:46:52,935	plot process error
2021-11-02 13:46:52,938	plot process error
2021-11-02 13:46:52,940	plot process error
2021-11-02 13:46:52,942	plot process error
2021-11-02 13:46:52,945	plot process error
2021-11-02 13:46:52,947	plot process error
2021-11-02 13:46:52,949	plot process error
2021-11-02 13:46:52,951	plot process error
2021-11-02 13:46:52,953	plot process error
2021-11-02 13:46:52,955	plot process error
2021-11-02 13:46:52,957	plot process error
2021-11-02 13:46:52,959	plot process error
2021-11-02 13:46:52,961	plot process error
2021-11-02 13:46:52,962	plot process error
2021-11-02 13:46:52,964	plot process error
2021-11-02 13:46:52,966	plot process error
2021-11-02 13:46:52,969	plot process error
2021-11-02 13:46:52,971	plot process error
2021-11-02 13:46:52,973	plot process error
2021-11-02 13:46:52,975	plot process error
2021-11-02 13:46:52,978	plot process error
2021-11-02 13:46:52,980	plot process error
2021-11-02 13:46:52,982	plot process error
2021-11-02 13:46:52,984	plot process error
2021-11-02 13:46:52,987	plot process error
2021-11-02 13:46:52,989	plot process error
2021-11-02 13:46:52,991	plot process error
2021-11-02 13:46:52,994	plot process error
2021-11-02 13:46:52,996	plot process error
2021-11-02 13:46:52,997	plot process error
2021-11-02 13:46:52,999	plot process error
2021-11-02 13:46:53,001	plot process error
2021-11-02 13:46:53,003	plot process error
2021-11-02 13:46:53,005	plot process error
2021-11-02 13:46:53,007	plot process error
2021-11-02 13:46:53,009	plot process error
2021-11-02 13:46:53,010	plot process error
2021-11-02 13:46:53,012	plot process error
2021-11-02 13:46:53,014	plot process error
2021-11-02 13:46:53,016	plot process error
2021-11-02 13:46:53,018	plot process error
2021-11-02 13:46:53,020	plot process error
2021-11-02 13:46:53,022	plot process error
2021-11-02 13:46:53,023	plot process error
2021-11-02 13:46:53,025	plot process error
2021-11-02 13:46:53,027	plot process error
2021-11-02 13:46:53,028	plot process error
2021-11-02 13:46:53,030	plot process error
2021-11-02 13:46:53,031	plot process error
2021-11-02 13:46:53,033	plot process error
2021-11-02 13:46:53,034	plot process error
2021-11-02 13:46:53,036	plot process error
2021-11-02 13:46:53,037	plot process error
2021-11-02 13:46:53,038	plot process error
2021-11-02 13:46:53,040	plot process error
2021-11-02 13:46:53,041	plot process error
2021-11-02 13:46:53,043	plot process error
2021-11-02 13:46:53,045	plot process error
2021-11-02 13:46:53,046	plot process error
2021-11-02 13:46:53,048	plot process error
2021-11-02 13:46:53,050	plot process error
2021-11-02 13:46:53,051	plot process error
2021-11-02 13:46:53,053	plot process error
2021-11-02 13:46:53,055	plot process error
2021-11-02 13:46:53,056	plot process error
2021-11-02 13:46:53,058	plot process error
2021-11-02 13:46:53,059	plot process error
2021-11-02 13:46:53,061	plot process error
2021-11-02 13:46:53,063	plot process error
2021-11-02 13:46:53,064	plot process error
2021-11-02 13:46:53,066	plot process error
2021-11-02 13:46:53,067	plot process error
2021-11-02 13:46:53,069	plot process error
2021-11-02 13:46:53,070	plot process error
2021-11-02 13:46:53,072	plot process error
2021-11-02 13:46:53,073	plot process error
2021-11-02 13:46:53,075	plot process error
2021-11-02 13:46:53,076	plot process error
2021-11-02 13:46:53,078	plot process error
2021-11-02 13:46:53,079	plot process error
2021-11-02 13:46:53,081	plot process error
2021-11-02 13:46:53,083	plot process error
2021-11-02 13:46:53,085	plot process error
2021-11-02 13:46:53,086	plot process error
2021-11-02 13:46:53,088	plot process error
2021-11-02 13:46:53,089	plot process error
2021-11-02 13:46:53,091	plot process error
2021-11-02 13:46:53,092	plot process error
2021-11-02 13:46:53,094	plot process error
2021-11-02 13:46:53,096	plot process error
2021-11-02 13:46:53,097	plot process error
2021-11-02 13:46:53,099	plot process error
2021-11-02 13:46:53,100	plot process error
2021-11-02 13:46:53,102	plot process error
2021-11-02 13:46:53,104	plot process error
2021-11-02 13:46:53,106	plot process error
2021-11-02 13:46:53,107	plot process error
2021-11-02 13:46:53,109	plot process error
2021-11-02 13:46:53,110	plot process error
2021-11-02 13:46:53,111	plot process error
2021-11-02 13:46:53,113	plot process error
2021-11-02 13:46:53,115	plot process error
2021-11-02 13:46:53,116	plot process error
2021-11-02 13:46:53,118	plot process error
2021-11-02 13:46:53,120	plot process error
2021-11-02 13:46:53,121	plot process error
2021-11-02 13:46:53,123	plot process error
2021-11-02 13:46:53,125	plot process error
2021-11-02 13:46:53,127	plot process error
2021-11-02 13:46:53,128	plot process error
2021-11-02 13:46:53,130	plot process error
2021-11-02 13:46:53,132	plot process error
2021-11-02 13:46:53,134	plot process error
2021-11-02 13:46:53,136	plot process error
2021-11-02 13:46:53,137	plot process error
2021-11-02 13:46:53,139	plot process error
2021-11-02 13:46:53,140	plot process error
2021-11-02 13:46:53,142	plot process error
2021-11-02 13:46:53,143	plot process error
2021-11-02 13:46:53,145	plot process error
2021-11-02 13:46:53,147	plot process error
2021-11-02 13:46:53,148	plot process error
2021-11-02 13:46:53,150	plot process error
2021-11-02 13:46:53,152	plot process error
2021-11-02 13:46:53,153	plot process error
2021-11-02 13:46:53,155	plot process error
2021-11-02 13:46:53,157	plot process error
2021-11-02 13:46:53,159	plot process error
2021-11-02 13:46:53,160	plot process error
2021-11-02 13:46:53,162	plot process error
2021-11-02 13:46:53,163	plot process error
2021-11-02 13:46:53,165	plot process error
2021-11-02 13:46:53,167	plot process error
2021-11-02 13:46:53,168	plot process error
2021-11-02 13:46:53,170	plot process error
2021-11-02 13:46:53,172	plot process error
2021-11-02 13:46:53,173	plot process error
2021-11-02 13:46:53,175	plot process error
2021-11-02 13:46:53,176	plot process error
2021-11-02 13:46:53,178	plot process error
2021-11-02 13:46:53,180	plot process error
2021-11-02 13:46:53,181	plot process error
2021-11-02 13:46:53,183	plot process error
2021-11-02 13:46:53,184	plot process error
2021-11-02 13:46:53,186	plot process error
2021-11-02 13:46:53,188	plot process error
2021-11-02 13:46:53,189	plot process error
2021-11-02 13:46:53,191	plot process error
2021-11-02 13:46:53,192	plot process error
2021-11-02 13:46:53,194	plot process error
2021-11-02 13:46:53,195	plot process error
2021-11-02 13:46:53,197	plot process error
2021-11-02 13:46:53,199	plot process error
2021-11-02 13:46:53,201	plot process error
2021-11-02 13:46:53,202	plot process error
2021-11-02 13:46:53,204	plot process error
2021-11-02 13:46:53,205	plot process error
2021-11-02 13:46:53,207	plot process error
2021-11-02 13:46:53,208	plot process error
2021-11-02 13:46:53,210	plot process error
2021-11-02 13:46:53,211	plot process error
2021-11-02 13:46:53,213	plot process error
2021-11-02 13:46:53,214	plot process error
2021-11-02 13:46:53,215	plot process error
2021-11-02 13:46:53,218	plot process error
2021-11-02 13:46:53,219	plot process error
2021-11-02 13:46:53,221	plot process error
2021-11-02 13:46:53,222	plot process error
2021-11-02 13:46:53,224	plot process error
2021-11-02 13:46:53,225	plot process error
2021-11-02 13:46:53,227	plot process error
2021-11-02 13:46:53,228	plot process error
2021-11-02 13:46:53,230	plot process error
2021-11-02 13:46:53,231	plot process error
2021-11-02 13:46:53,233	plot process error
2021-11-02 13:46:53,235	plot process error
2021-11-02 13:46:53,237	plot process error
2021-11-02 13:46:53,238	plot process error
2021-11-02 13:46:53,240	plot process error
2021-11-02 13:46:53,241	plot process error
2021-11-02 13:46:53,243	plot process error
2021-11-02 13:46:53,245	plot process error
2021-11-02 13:46:53,247	plot process error
2021-11-02 13:46:53,250	plot process error
2021-11-02 13:46:53,252	plot process error
2021-11-02 13:46:53,254	plot process error
2021-11-02 13:46:53,256	plot process error
2021-11-02 13:46:53,257	plot process error
2021-11-02 13:46:53,259	plot process error
2021-11-02 13:46:53,260	plot process error
2021-11-02 13:46:53,262	plot process error
2021-11-02 13:46:53,263	plot process error
2021-11-02 13:46:53,265	plot process error
2021-11-02 13:46:53,266	plot process error
2021-11-02 13:46:53,268	plot process error
2021-11-02 13:46:53,270	plot process error
2021-11-02 13:46:53,272	plot process error
2021-11-02 13:46:53,273	plot process error
2021-11-02 13:46:53,275	plot process error
2021-11-02 13:46:53,276	plot process error
2021-11-02 13:46:53,278	plot process error
2021-11-02 13:46:53,280	plot process error
2021-11-02 13:46:53,282	plot process error
2021-11-02 13:46:53,284	plot process error
2021-11-02 13:46:53,285	plot process error
2021-11-02 13:46:53,287	plot process error
2021-11-02 13:46:53,289	plot process error
2021-11-02 13:46:53,290	plot process error
2021-11-02 13:46:53,292	plot process error
2021-11-02 13:46:53,293	plot process error
2021-11-02 13:46:53,295	plot process error
2021-11-02 13:46:53,296	plot process error
2021-11-02 13:46:53,298	plot process error
2021-11-02 13:46:53,299	plot process error
2021-11-02 13:46:53,301	plot process error
2021-11-02 13:46:53,303	plot process error
2021-11-02 13:46:53,304	plot process error
2021-11-02 13:46:53,306	plot process error
2021-11-02 13:46:53,307	plot process error
2021-11-02 13:46:53,309	plot process error
2021-11-02 13:46:53,311	plot process error
2021-11-02 13:46:53,313	plot process error
2021-11-02 13:46:53,316	plot process error
2021-11-02 13:46:53,318	plot process error
2021-11-02 13:46:53,320	plot process error
2021-11-02 13:46:53,322	plot process error
2021-11-02 13:46:53,324	plot process error
2021-11-02 13:46:53,325	plot process error
2021-11-02 13:46:53,327	plot process error
2021-11-02 13:46:53,328	plot process error
2021-11-02 13:46:53,330	plot process error
2021-11-02 13:46:53,332	plot process error
2021-11-02 13:46:53,333	plot process error
2021-11-02 13:46:53,335	plot process error
2021-11-02 13:46:53,336	plot process error
2021-11-02 13:46:53,338	plot process error
2021-11-02 13:46:53,339	plot process error
2021-11-02 13:46:53,341	plot process error
2021-11-02 13:46:53,342	plot process error
2021-11-02 13:46:53,344	plot process error
2021-11-02 13:46:53,346	plot process error
2021-11-02 13:46:53,348	plot process error
2021-11-02 13:46:53,350	plot process error
2021-11-02 13:46:53,351	plot process error
2021-11-02 13:46:53,353	plot process error
2021-11-02 13:46:53,354	plot process error
2021-11-02 13:46:53,356	plot process error
2021-11-02 13:46:53,357	plot process error
2021-11-02 13:46:53,359	plot process error
2021-11-02 13:46:53,360	plot process error
2021-11-02 13:46:53,362	plot process error
2021-11-02 13:46:53,363	plot process error
2021-11-02 13:46:53,365	plot process error
2021-11-02 13:46:53,367	plot process error
2021-11-02 13:46:53,369	plot process error
2021-11-02 13:46:53,370	plot process error
2021-11-02 13:46:53,372	plot process error
2021-11-02 13:46:53,374	plot process error
2021-11-02 13:46:53,376	plot process error
2021-11-02 13:46:53,378	plot process error
2021-11-02 13:46:53,379	plot process error
2021-11-02 13:46:53,381	plot process error
2021-11-02 13:46:53,383	plot process error
2021-11-02 13:46:53,385	plot process error
2021-11-02 13:46:53,387	plot process error
2021-11-02 13:46:53,388	plot process error
2021-11-02 13:46:53,390	plot process error
2021-11-02 13:46:53,391	plot process error
2021-11-02 13:46:53,393	plot process error
2021-11-02 13:46:53,394	plot process error
2021-11-02 13:46:53,396	plot process error
2021-11-02 13:46:53,398	plot process error
2021-11-02 13:46:53,399	plot process error
2021-11-02 13:46:53,401	plot process error
2021-11-02 13:46:53,403	plot process error
2021-11-02 13:46:53,404	plot process error
2021-11-02 13:46:53,406	plot process error
2021-11-02 13:46:53,408	plot process error
2021-11-02 13:46:53,410	plot process error
2021-11-02 13:46:53,411	plot process error
2021-11-02 13:46:53,413	plot process error
2021-11-02 13:46:53,414	plot process error
2021-11-02 13:46:53,416	plot process error
2021-11-02 13:46:53,418	plot process error
2021-11-02 13:46:53,419	plot process error
2021-11-02 13:46:53,421	plot process error
2021-11-02 13:46:53,422	plot process error
2021-11-02 13:46:53,423	plot process error
2021-11-02 13:46:53,425	plot process error
2021-11-02 13:46:53,427	plot process error
2021-11-02 13:46:53,428	plot process error
2021-11-02 13:46:53,430	plot process error
2021-11-02 13:46:53,432	plot process error
2021-11-02 13:46:53,433	plot process error
2021-11-02 13:46:53,434	plot process error
2021-11-02 13:46:53,436	plot process error
2021-11-02 13:46:53,438	plot process error
2021-11-02 13:46:53,439	plot process error
2021-11-02 13:46:53,441	plot process error
2021-11-02 13:46:53,443	plot process error
2021-11-02 13:46:53,444	plot process error
2021-11-02 13:46:53,446	plot process error
2021-11-02 13:46:53,448	plot process error
2021-11-02 13:46:53,449	plot process error
2021-11-02 13:46:53,451	plot process error
2021-11-02 13:46:53,453	plot process error
2021-11-02 13:46:53,454	plot process error
2021-11-02 13:46:53,455	plot process error
2021-11-02 13:46:53,457	plot process error
2021-11-02 13:46:53,458	plot process error
2021-11-02 13:46:53,460	plot process error
2021-11-02 13:46:53,461	plot process error
2021-11-02 13:46:53,462	plot process error
2021-11-02 13:46:53,464	plot process error
2021-11-02 13:46:53,465	plot process error
2021-11-02 13:46:53,467	plot process error
2021-11-02 13:46:53,469	plot process error
2021-11-02 13:46:53,471	plot process error
2021-11-02 13:46:53,472	plot process error
2021-11-02 13:46:53,474	plot process error
2021-11-02 13:46:53,476	plot process error
2021-11-02 13:46:53,478	plot process error
2021-11-02 13:46:53,480	plot process error
2021-11-02 13:46:53,482	plot process error
2021-11-02 13:46:53,484	plot process error
2021-11-02 13:46:53,486	plot process error
2021-11-02 13:46:53,488	plot process error
2021-11-02 13:46:53,489	plot process error
2021-11-02 13:46:53,491	plot process error
2021-11-02 13:46:53,493	plot process error
2021-11-02 13:46:53,494	plot process error
2021-11-02 13:46:53,496	plot process error
2021-11-02 13:46:53,498	plot process error
2021-11-02 13:46:53,500	plot process error
2021-11-02 13:46:53,501	plot process error
2021-11-02 13:46:53,503	plot process error
2021-11-02 13:46:53,505	plot process error
2021-11-02 13:46:53,506	plot process error
2021-11-02 13:46:53,508	plot process error
2021-11-02 13:46:53,509	plot process error
2021-11-02 13:46:53,511	plot process error
2021-11-02 13:46:53,513	plot process error
2021-11-02 13:46:53,514	plot process error
2021-11-02 13:46:53,516	plot process error
2021-11-02 13:46:53,517	plot process error
2021-11-02 13:46:53,519	plot process error
2021-11-02 13:46:53,520	plot process error
2021-11-02 13:46:53,522	plot process error
2021-11-02 13:46:53,523	plot process error
2021-11-02 13:46:53,525	plot process error
2021-11-02 13:46:53,526	plot process error
2021-11-02 13:46:53,528	plot process error
2021-11-02 13:46:53,529	plot process error
2021-11-02 13:46:53,532	plot process error
2021-11-02 13:46:53,533	plot process error
2021-11-02 13:46:53,535	plot process error
2021-11-02 13:46:53,537	plot process error
2021-11-02 13:46:53,538	plot process error
2021-11-02 13:46:53,540	plot process error
2021-11-02 13:46:53,541	plot process error
2021-11-02 13:46:53,543	plot process error
2021-11-02 13:46:53,544	plot process error
2021-11-02 13:46:53,545	plot process error
2021-11-02 13:46:53,547	plot process error
2021-11-02 13:46:53,549	plot process error
2021-11-02 13:46:53,550	plot process error
2021-11-02 13:46:53,552	plot process error
2021-11-02 13:46:53,554	plot process error
2021-11-02 13:46:53,555	plot process error
2021-11-02 13:46:53,557	plot process error
2021-11-02 13:46:53,558	plot process error
2021-11-02 13:46:53,559	plot process error
2021-11-02 13:46:53,561	plot process error
2021-11-02 13:46:53,563	plot process error
2021-11-02 13:46:53,565	plot process error
2021-11-02 13:46:53,567	plot process error
2021-11-02 13:46:53,569	plot process error
2021-11-02 13:46:53,570	plot process error
2021-11-02 13:46:53,572	plot process error
2021-11-02 13:46:53,573	plot process error
2021-11-02 13:46:53,575	plot process error
2021-11-02 13:46:53,576	plot process error
2021-11-02 13:46:53,578	plot process error
2021-11-02 13:46:53,579	plot process error
2021-11-02 13:46:53,581	plot process error
2021-11-02 13:46:53,583	plot process error
2021-11-02 13:46:53,584	plot process error
2021-11-02 13:46:53,586	plot process error
2021-11-02 13:46:53,587	plot process error
2021-11-02 13:46:53,589	plot process error
2021-11-02 13:46:53,590	plot process error
2021-11-02 13:46:53,592	plot process error
2021-11-02 13:46:53,594	plot process error
2021-11-02 13:46:53,595	plot process error
2021-11-02 13:46:53,597	plot process error
2021-11-02 13:46:53,599	plot process error
2021-11-02 13:46:53,601	plot process error
2021-11-02 13:46:53,602	plot process error
2021-11-02 13:46:53,604	plot process error
2021-11-02 13:46:53,606	plot process error
2021-11-02 13:46:53,607	plot process error
2021-11-02 13:46:53,609	plot process error
2021-11-02 13:46:53,611	plot process error
2021-11-02 13:46:53,613	plot process error
2021-11-02 13:46:53,614	plot process error
2021-11-02 13:46:53,616	plot process error
2021-11-02 13:46:53,618	plot process error
2021-11-02 13:46:53,620	plot process error
2021-11-02 13:46:53,621	plot process error
2021-11-02 13:46:53,623	plot process error
2021-11-02 13:46:53,625	plot process error
2021-11-02 13:46:53,627	plot process error
2021-11-02 13:46:53,628	plot process error
2021-11-02 13:46:53,630	plot process error
2021-11-02 13:46:53,632	plot process error
2021-11-02 13:46:53,633	plot process error
2021-11-02 13:46:53,635	plot process error
2021-11-02 13:46:53,637	plot process error
2021-11-02 13:46:53,639	plot process error
2021-11-02 13:46:53,640	plot process error
2021-11-02 13:46:53,642	plot process error
2021-11-02 13:46:53,644	plot process error
2021-11-02 13:46:53,645	plot process error
2021-11-02 13:46:53,647	plot process error
2021-11-02 13:46:53,648	plot process error
2021-11-02 13:46:53,650	plot process error
2021-11-02 13:46:53,652	plot process error
2021-11-02 13:46:53,653	plot process error
2021-11-02 13:46:53,655	plot process error
2021-11-02 13:46:53,657	plot process error
2021-11-02 13:46:53,658	plot process error
2021-11-02 13:46:53,660	plot process error
2021-11-02 13:46:53,662	plot process error
2021-11-02 13:46:53,663	plot process error
2021-11-02 13:46:53,665	plot process error
2021-11-02 13:46:53,667	plot process error
2021-11-02 13:46:53,668	plot process error
2021-11-02 13:46:53,670	plot process error
2021-11-02 13:46:53,671	plot process error
2021-11-02 13:46:53,673	plot process error
2021-11-02 13:46:53,675	plot process error
2021-11-02 13:46:53,676	plot process error
2021-11-02 13:46:53,678	plot process error
2021-11-02 13:46:53,679	plot process error
2021-11-02 13:46:53,681	plot process error
2021-11-02 13:46:53,683	plot process error
2021-11-02 13:46:53,684	plot process error
2021-11-02 13:46:53,686	plot process error
2021-11-02 13:46:53,688	plot process error
2021-11-02 13:46:53,689	plot process error
2021-11-02 13:46:53,691	plot process error
2021-11-02 13:46:53,693	plot process error
2021-11-02 13:46:53,694	plot process error
2021-11-02 13:46:53,696	plot process error
2021-11-02 13:46:53,697	plot process error
2021-11-02 13:46:53,699	plot process error
2021-11-02 13:46:53,701	plot process error
2021-11-02 13:46:53,703	plot process error
2021-11-02 13:46:53,704	plot process error
2021-11-02 13:46:53,706	plot process error
2021-11-02 13:46:53,707	plot process error
2021-11-02 13:46:53,709	plot process error
2021-11-02 13:46:53,711	plot process error
2021-11-02 13:46:53,713	plot process error
2021-11-02 13:46:53,715	plot process error
2021-11-02 13:46:53,717	plot process error
2021-11-02 13:46:53,719	plot process error
2021-11-02 13:46:53,721	plot process error
2021-11-02 13:46:53,723	plot process error
2021-11-02 13:46:53,725	plot process error
2021-11-02 13:46:53,727	plot process error
2021-11-02 13:46:53,729	plot process error
2021-11-02 13:46:53,730	plot process error
2021-11-02 13:46:53,732	plot process error
2021-11-02 13:46:53,734	plot process error
2021-11-02 13:46:53,736	plot process error
2021-11-02 13:46:53,738	plot process error
2021-11-02 13:46:53,739	plot process error
2021-11-02 13:46:53,741	plot process error
2021-11-02 13:46:53,742	plot process error
2021-11-02 13:46:53,744	plot process error
2021-11-02 13:46:53,745	plot process error
2021-11-02 13:46:53,747	plot process error
2021-11-02 13:46:53,749	plot process error
2021-11-02 13:46:53,751	plot process error
2021-11-02 13:46:53,752	plot process error
2021-11-02 13:46:53,754	plot process error
2021-11-02 13:46:53,756	plot process error
2021-11-02 13:46:53,758	plot process error
2021-11-02 13:46:53,759	plot process error
2021-11-02 13:46:53,761	plot process error
2021-11-02 13:46:53,763	plot process error
2021-11-02 13:46:53,764	plot process error
2021-11-02 13:46:53,766	plot process error
2021-11-02 13:46:53,768	plot process error
2021-11-02 13:46:53,769	plot process error
2021-11-02 13:46:53,771	plot process error
2021-11-02 13:46:53,772	plot process error
2021-11-02 13:46:53,774	plot process error
2021-11-02 13:46:53,775	plot process error
2021-11-02 13:46:53,777	plot process error
2021-11-02 13:46:53,778	plot process error
2021-11-02 13:46:53,780	plot process error
2021-11-02 13:46:53,782	plot process error
2021-11-02 13:46:53,783	plot process error
2021-11-02 13:46:53,785	plot process error
2021-11-02 13:46:53,787	plot process error
2021-11-02 13:46:53,788	plot process error
2021-11-02 13:46:53,790	plot process error
2021-11-02 13:46:53,791	plot process error
2021-11-02 13:46:53,793	plot process error
2021-11-02 13:46:53,794	plot process error
2021-11-02 13:46:53,796	plot process error
2021-11-02 13:46:53,797	plot process error
2021-11-02 13:46:53,799	plot process error
2021-11-02 13:46:53,800	plot process error
2021-11-02 13:46:53,802	plot process error
2021-11-02 13:46:53,803	plot process error
2021-11-02 13:46:53,805	plot process error
2021-11-02 13:46:53,806	plot process error
2021-11-02 13:46:53,808	plot process error
2021-11-02 13:46:53,809	plot process error
2021-11-02 13:46:53,811	plot process error
2021-11-02 13:46:53,813	plot process error
2021-11-02 13:46:53,815	plot process error
2021-11-02 13:46:53,817	plot process error
2021-11-02 13:46:53,818	plot process error
2021-11-02 13:46:53,820	plot process error
2021-11-02 13:46:53,821	plot process error
2021-11-02 13:46:53,823	plot process error
2021-11-02 13:46:53,824	plot process error
2021-11-02 13:46:53,826	plot process error
2021-11-02 13:46:53,827	plot process error
2021-11-02 13:46:53,829	plot process error
2021-11-02 13:46:53,830	plot process error
2021-11-02 13:46:53,832	plot process error
2021-11-02 13:46:53,834	plot process error
2021-11-02 13:46:53,836	plot process error
2021-11-02 13:46:53,838	plot process error
2021-11-02 13:46:53,839	plot process error
2021-11-02 13:46:53,841	plot process error
2021-11-02 13:46:53,842	plot process error
2021-11-02 13:46:53,844	plot process error
2021-11-02 13:46:53,846	plot process error
2021-11-02 13:46:53,848	plot process error
2021-11-02 13:46:53,850	plot process error
2021-11-02 13:46:53,852	plot process error
2021-11-02 13:46:53,854	plot process error
2021-11-02 13:46:53,856	plot process error
2021-11-02 13:46:53,857	plot process error
2021-11-02 13:46:53,859	plot process error
2021-11-02 13:46:53,860	plot process error
2021-11-02 13:46:53,862	plot process error
